Time And Path ID
177.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000,69.000,69.000,69.000,69.000,69.000,69.000,69.000,69.000,69.000,69.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,94.000,94.000,94.000,94.000,94.000,94.000,94.000,94.000,94.000,94.000,354.000,354.000,
186.000,186.000,186.000,186.000,186.000,186.000,186.000,186.000,186.000,186.000,73.000,73.000,73.000,73.000,73.000,73.000,73.000,73.000,73.000,73.000,276.000,276.000,276.000,276.000,276.000,276.000,276.000,276.000,276.000,276.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,372.000,372.000,
195.000,195.000,195.000,195.000,195.000,195.000,195.000,195.000,195.000,195.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,288.267,288.267,288.267,288.267,288.267,288.267,288.267,288.267,288.267,288.267,106.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,390.000,390.000,
204.000,204.000,204.000,204.000,204.000,204.000,204.000,204.000,204.000,204.000,81.000,81.000,81.000,81.000,81.000,81.000,81.000,81.000,81.000,81.000,300.800,300.800,300.800,300.800,300.800,300.800,300.800,300.800,300.800,300.800,112.000,112.000,112.000,112.000,112.000,112.000,112.000,112.000,112.000,112.000,408.000,408.000,
213.000,213.000,213.000,213.000,213.000,213.000,213.000,213.000,213.000,213.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,313.600,313.600,313.600,313.600,313.600,313.600,313.600,313.600,313.600,313.600,118.000,118.000,118.000,118.000,118.000,118.000,118.000,118.000,118.000,118.000,426.000,426.000,
223.000,223.000,223.000,223.000,223.000,223.000,223.000,223.000,223.000,223.000,89.000,89.000,89.000,89.000,89.000,89.000,89.000,89.000,89.000,89.000,326.667,326.667,326.667,326.667,326.667,326.667,326.667,326.667,326.667,326.667,124.000,124.000,124.000,124.000,124.000,124.000,124.000,124.000,124.000,124.000,446.000,446.000,
233.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,93.000,93.000,93.000,93.000,93.000,93.000,93.000,93.000,93.000,93.000,340.000,340.000,340.000,340.000,340.000,340.000,340.000,340.000,340.000,340.000,130.000,130.000,130.000,130.000,130.000,130.000,130.000,130.000,130.000,130.000,466.000,466.000,
243.000,243.000,243.000,243.000,243.000,243.000,243.000,243.000,243.000,243.000,97.000,97.000,97.000,97.000,97.000,97.000,97.000,97.000,97.000,97.000,353.600,353.600,353.600,353.600,353.600,353.600,353.600,353.600,353.600,353.600,136.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,486.000,486.000,
253.000,253.000,253.000,253.000,253.000,253.000,253.000,253.000,253.000,253.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,367.467,367.467,367.467,367.467,367.467,367.467,367.467,367.467,367.467,367.467,142.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,506.000,506.000,
264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,106.000,381.600,381.600,381.600,381.600,381.600,381.600,381.600,381.600,381.600,381.600,149.000,149.000,149.000,149.000,149.000,149.000,149.000,149.000,149.000,149.000,528.000,528.000,
275.000,275.000,275.000,275.000,275.000,275.000,275.000,275.000,275.000,275.000,111.000,111.000,111.000,111.000,111.000,111.000,111.000,111.000,111.000,111.000,396.000,396.000,396.000,396.000,396.000,396.000,396.000,396.000,396.000,396.000,156.000,156.000,156.000,156.000,156.000,156.000,156.000,156.000,156.000,156.000,550.000,550.000,
286.000,286.000,286.000,286.000,286.000,286.000,286.000,286.000,286.000,286.000,116.000,116.000,116.000,116.000,116.000,116.000,116.000,116.000,116.000,116.000,410.667,410.667,410.667,410.667,410.667,410.667,410.667,410.667,410.667,410.667,163.000,163.000,163.000,163.000,163.000,163.000,163.000,163.000,163.000,163.000,572.000,572.000,
297.000,297.000,297.000,297.000,297.000,297.000,297.000,297.000,297.000,297.000,121.000,121.000,121.000,121.000,121.000,121.000,121.000,121.000,121.000,121.000,425.600,425.600,425.600,425.600,425.600,425.600,425.600,425.600,425.600,425.600,170.000,170.000,170.000,170.000,170.000,170.000,170.000,170.000,170.000,170.000,594.000,594.000,
309.000,309.000,309.000,309.000,309.000,309.000,309.000,309.000,309.000,309.000,126.000,126.000,126.000,126.000,126.000,126.000,126.000,126.000,126.000,126.000,440.800,440.800,440.800,440.800,440.800,440.800,440.800,440.800,440.800,440.800,177.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000,618.000,618.000,
321.000,321.000,321.000,321.000,321.000,321.000,321.000,321.000,321.000,321.000,131.000,131.000,131.000,131.000,131.000,131.000,131.000,131.000,131.000,131.000,456.267,456.267,456.267,456.267,456.267,456.267,456.267,456.267,456.267,456.267,184.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,642.000,642.000,
333.000,333.000,333.000,333.000,333.000,333.000,333.000,333.000,333.000,333.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,136.000,472.000,472.000,472.000,472.000,472.000,472.000,472.000,472.000,472.000,472.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,666.000,666.000,
345.000,345.000,345.000,345.000,345.000,345.000,345.000,345.000,345.000,345.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,142.000,488.000,488.000,488.000,488.000,488.000,488.000,488.000,488.000,488.000,488.000,199.000,199.000,199.000,199.000,199.000,199.000,199.000,199.000,199.000,199.000,690.000,690.000,
357.000,357.000,357.000,357.000,357.000,357.000,357.000,357.000,357.000,357.000,148.000,148.000,148.000,148.000,148.000,148.000,148.000,148.000,148.000,148.000,504.267,504.267,504.267,504.267,504.267,504.267,504.267,504.267,504.267,504.267,207.000,207.000,207.000,207.000,207.000,207.000,207.000,207.000,207.000,207.000,714.000,714.000,
369.000,369.000,369.000,369.000,369.000,369.000,369.000,369.000,369.000,369.000,154.000,154.000,154.000,154.000,154.000,154.000,154.000,154.000,154.000,154.000,520.800,520.800,520.800,520.800,520.800,520.800,520.800,520.800,520.800,520.800,215.000,215.000,215.000,215.000,215.000,215.000,215.000,215.000,215.000,215.000,738.000,738.000,
381.000,381.000,381.000,381.000,381.000,381.000,381.000,381.000,381.000,381.000,160.000,160.000,160.000,160.000,160.000,160.000,160.000,160.000,160.000,160.000,537.600,537.600,537.600,537.600,537.600,537.600,537.600,537.600,537.600,537.600,223.000,223.000,223.000,223.000,223.000,223.000,223.000,223.000,223.000,223.000,762.000,762.000,
394.000,394.000,394.000,394.000,394.000,394.000,394.000,394.000,394.000,394.000,166.000,166.000,166.000,166.000,166.000,166.000,166.000,166.000,166.000,166.000,554.667,554.667,554.667,554.667,554.667,554.667,554.667,554.667,554.667,554.667,231.000,231.000,231.000,231.000,231.000,231.000,231.000,231.000,231.000,231.000,788.000,788.000,
407.000,407.000,407.000,407.000,407.000,407.000,407.000,407.000,407.000,407.000,172.000,172.000,172.000,172.000,172.000,172.000,172.000,172.000,172.000,172.000,572.000,572.000,572.000,572.000,572.000,572.000,572.000,572.000,572.000,572.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,814.000,814.000,
420.000,420.000,420.000,420.000,420.000,420.000,420.000,420.000,420.000,420.000,178.000,178.000,178.000,178.000,178.000,178.000,178.000,178.000,178.000,178.000,589.600,589.600,589.600,589.600,589.600,589.600,589.600,589.600,589.600,589.600,247.000,247.000,247.000,247.000,247.000,247.000,247.000,247.000,247.000,247.000,840.000,840.000,
433.000,433.000,433.000,433.000,433.000,433.000,433.000,433.000,433.000,433.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,184.000,607.467,607.467,607.467,607.467,607.467,607.467,607.467,607.467,607.467,607.467,255.000,255.000,255.000,255.000,255.000,255.000,255.000,255.000,255.000,255.000,866.000,866.000,
447.000,447.000,447.000,447.000,447.000,447.000,447.000,447.000,447.000,447.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,191.000,625.600,625.600,625.600,625.600,625.600,625.600,625.600,625.600,625.600,625.600,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,264.000,894.000,894.000,
461.000,461.000,461.000,461.000,461.000,461.000,461.000,461.000,461.000,461.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,644.000,644.000,644.000,644.000,644.000,644.000,644.000,644.000,644.000,644.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,922.000,922.000,
475.000,475.000,475.000,475.000,475.000,475.000,475.000,475.000,475.000,475.000,205.000,205.000,205.000,205.000,205.000,205.000,205.000,205.000,205.000,205.000,662.667,662.667,662.667,662.667,662.667,662.667,662.667,662.667,662.667,662.667,282.000,282.000,282.000,282.000,282.000,282.000,282.000,282.000,282.000,282.000,950.000,950.000,
489.000,489.000,489.000,489.000,489.000,489.000,489.000,489.000,489.000,489.000,212.000,212.000,212.000,212.000,212.000,212.000,212.000,212.000,212.000,212.000,681.600,681.600,681.600,681.600,681.600,681.600,681.600,681.600,681.600,681.600,291.000,291.000,291.000,291.000,291.000,291.000,291.000,291.000,291.000,291.000,978.000,978.000,
504.000,504.000,504.000,504.000,504.000,504.000,504.000,504.000,504.000,504.000,219.000,219.000,219.000,219.000,219.000,219.000,219.000,219.000,219.000,219.000,700.800,700.800,700.800,700.800,700.800,700.800,700.800,700.800,700.800,700.800,300.000,300.000,300.000,300.000,300.000,300.000,300.000,300.000,300.000,300.000,1008.000,1008.000,
519.000,519.000,519.000,519.000,519.000,519.000,519.000,519.000,519.000,519.000,226.000,226.000,226.000,226.000,226.000,226.000,226.000,226.000,226.000,226.000,720.267,720.267,720.267,720.267,720.267,720.267,720.267,720.267,720.267,720.267,309.000,309.000,309.000,309.000,309.000,309.000,309.000,309.000,309.000,309.000,1038.000,1038.000,
534.000,534.000,534.000,534.000,534.000,534.000,534.000,534.000,534.000,534.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,233.000,740.000,740.000,740.000,740.000,740.000,740.000,740.000,740.000,740.000,740.000,318.000,318.000,318.000,318.000,318.000,318.000,318.000,318.000,318.000,318.000,1068.000,1068.000,
550.000,550.000,550.000,550.000,550.000,550.000,550.000,550.000,550.000,550.000,241.000,241.000,241.000,241.000,241.000,241.000,241.000,241.000,241.000,241.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,328.000,328.000,328.000,328.000,328.000,328.000,328.000,328.000,328.000,328.000,1100.000,1100.000,
566.000,566.000,566.000,566.000,566.000,566.000,566.000,566.000,566.000,566.000,249.000,249.000,249.000,249.000,249.000,249.000,249.000,249.000,249.000,249.000,780.267,780.267,780.267,780.267,780.267,780.267,780.267,780.267,780.267,780.267,338.000,338.000,338.000,338.000,338.000,338.000,338.000,338.000,338.000,338.000,1132.000,1132.000,
582.000,582.000,582.000,582.000,582.000,582.000,582.000,582.000,582.000,582.000,257.000,257.000,257.000,257.000,257.000,257.000,257.000,257.000,257.000,257.000,800.800,800.800,800.800,800.800,800.800,800.800,800.800,800.800,800.800,800.800,348.000,348.000,348.000,348.000,348.000,348.000,348.000,348.000,348.000,348.000,1164.000,1164.000,
598.000,598.000,598.000,598.000,598.000,598.000,598.000,598.000,598.000,598.000,265.000,265.000,265.000,265.000,265.000,265.000,265.000,265.000,265.000,265.000,821.600,821.600,821.600,821.600,821.600,821.600,821.600,821.600,821.600,821.600,358.000,358.000,358.000,358.000,358.000,358.000,358.000,358.000,358.000,358.000,1196.000,1196.000,
614.000,614.000,614.000,614.000,614.000,614.000,614.000,614.000,614.000,614.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,273.000,842.667,842.667,842.667,842.667,842.667,842.667,842.667,842.667,842.667,842.667,368.000,368.000,368.000,368.000,368.000,368.000,368.000,368.000,368.000,368.000,1228.000,1228.000,
630.000,630.000,630.000,630.000,630.000,630.000,630.000,630.000,630.000,630.000,281.000,281.000,281.000,281.000,281.000,281.000,281.000,281.000,281.000,281.000,864.000,864.000,864.000,864.000,864.000,864.000,864.000,864.000,864.000,864.000,378.000,378.000,378.000,378.000,378.000,378.000,378.000,378.000,378.000,378.000,1260.000,1260.000,
646.000,646.000,646.000,646.000,646.000,646.000,646.000,646.000,646.000,646.000,289.000,289.000,289.000,289.000,289.000,289.000,289.000,289.000,289.000,289.000,885.600,885.600,885.600,885.600,885.600,885.600,885.600,885.600,885.600,885.600,388.000,388.000,388.000,388.000,388.000,388.000,388.000,388.000,388.000,388.000,1292.000,1292.000,
